상호명,분류,영업상태,도로명주소,시군구명,공사립구분,위도,경도,인허가일자,폐업일자
A2GYM(에이투짐),헬스장,영업중,"서울특별시 광진구 뚝섬로 523, 보은빌딩 지하 1층 (자양동)",광진구,사립,37.535567872069684,127.065300882087,2019-05-27,
홍짐,헬스장,영업중,"서울특별시 도봉구 노해로66길 29, 삼성아파트 상가1동 B01호 (창동)",도봉구,사립,37.64908327113444,127.04565011952482,2019-04-24,
핏앤힐 (Fit and Hill),헬스장,영업중,"서울특별시 중구 동호로 218, 새움스페이스 지하1층 (신당동)",중구,사립,37.55734208269988,127.00633023264878,2019-05-29,
아폴로휘트니스,헬스장,영업중,"서울특별시 노원구 섬밭로 258, 건영옴니백화점 지하2층 (중계동)",노원구,사립,37.63882671615135,127.06186442955213,2019-05-14,
산체스짐,헬스장,영업중,"서울특별시 양천구 중앙로32길 55, 2층 204.205.206.207(일부)호 (신정동)",양천구,사립,37.51982483302078,126.85676676835166,2019-04-19,
ARC PT STUDIO,헬스장,영업중,"서울특별시 강남구 역삼로 110, 태양21 지하1층 (역삼동)",강남구,사립,37.49320636080092,127.02824970822023,2019-04-17,
웨이트마스터GYM,헬스장,영업중,"서울특별시 강서구 마곡중앙6로 85, 마곡사이언스파크뷰 305호 (마곡동)",강서구,사립,37.560247287214125,126.83398715622113,2019-04-17,
온더피티스튜디오 서초점,헬스장,영업중,"서울특별시 서초구 강남대로47길 52, 지하1층 (서초동)",서초구,사립,37.488228964677944,127.02599722137722,2019-06-19,
프라임짐,헬스장,영업중,"서울특별시 양천구 목동중앙서로 48-1, 3층 (목동)",양천구,사립,37.53295547133263,126.86634209075424,2019-04-02,
건강해GYM,헬스장,영업중,"서울특별시 마포구 신촌로 264, 2층 (아현동)",마포구,사립,37.55706091868169,126.95210999447806,2019-06-05,
머슬랭PT,헬스장,영업중,"서울특별시 동대문구 전농로 77, 3층 (답십리동)",동대문구,사립,37.57180440041113,127.05421148838127,2019-06-05,
F45 트레이닝 강남,헬스장,영업중,"서울특별시 강남구 테헤란로84길 14, 지하1층 (대치동)",강남구,사립,37.50625532248001,127.05554214675425,2019-06-06,
R&FIT,헬스장,영업중,"서울특별시 강남구 언주로85길 14, 엠코스퀘어720 지하2층 (역삼동)",강남구,사립,37.5013395644174,127.03904155846938,2019-06-18,
24시 PT&태닝,헬스장,영업중,"서울특별시 강남구 개포로 233, 유림빌딩 (개포동)",강남구,사립,37.479057773345104,127.0452247339787,2019-05-15,
테라피티 방이동점,헬스장,영업중,"서울특별시 송파구 위례성대로18길 31-7, 에벤에셀빌딩 지하1층 (방이동)",송파구,사립,37.509526664989416,127.12248192873231,2022-04-19,
주식회사 엠휘트니스7,헬스장,영업중,"서울특별시 마포구 마포대로 130, 지하1층 (공덕동, 별정우체국연합회빌딩)",마포구,사립,37.545946762770086,126.9500889988685,2010-07-12,
엠브이피짐,헬스장,영업중,"서울특별시 은평구 은평로 98, 2층 (응암동)",은평구,사립,37.59947652077019,126.91594937927029,2017-11-16,
지7 워크아웃(휘트니스),헬스장,영업중,"서울특별시 금천구 시흥대로73길 67, 엠메디컬타워 지하1층 (시흥동)",금천구,사립,37.45601605862448,126.89299579064608,2019-05-16,
레몬핏 휘트니스,헬스장,영업중,"서울특별시 노원구 덕릉로73길 18, 태인빌딩 3층 (중계동)",노원구,사립,37.65218292140295,127.06956676154888,2019-05-16,
퍼스트 핏(FIRST FIT),헬스장,영업중,"서울특별시 광진구 광나루로56길 66, 강변상가 (구의동)",광진구,사립,37.53862747443259,127.0929840099014,2019-06-12,
MH 토탈휘트니스 화곡점,헬스장,영업중,"서울특별시 강서구 화곡로 274, 크라운뷰, 크라운타워 15층 일부호 (화곡동)",강서구,사립,37.54897313157065,126.84463273065997,2019-05-22,
짐구석,헬스장,영업중,"서울특별시 송파구 위례광장로 200, 에스비트램스퀘어 10층 (장지동)",송파구,사립,37.48121468413215,127.14000712167447,2019-06-25,
안강병원 헬스장,헬스장,영업중,"서울특별시 강남구 언주로 327, 아폴로빌딩 2층 (역삼동)",강남구,사립,37.497067766813345,127.04203087600042,2019-07-01,
JO. P.T. GYM,헬스장,영업중,"서울특별시 동대문구 답십리로 272, 2층 2호 (장안동)",동대문구,사립,37.572191783375224,127.06752718242899,2019-09-26,
헬스인,헬스장,영업중,"서울특별시 강남구 강남대로 596, 극동빌딩 지하1층 (논현동)",강남구,사립,37.51494744035477,127.01750849868742,2019-09-30,
위메이트핏,헬스장,영업중,"서울특별시 송파구 중대로 60-13, 청기와빌딩 3층 (문정동)",송파구,사립,37.491003657884036,127.11269920963727,2019-09-20,
ESC(elite sporst conditioning GYM),헬스장,영업중,"서울특별시 관악구 행운2길 20, 5층 (봉천동)",관악구,사립,37.47914200309309,126.95706062530921,2019-09-28,
UC PT&YOGA,헬스장,영업중,"서울특별시 강동구 명일로 200-33, 3층 (길동)",강동구,사립,37.53705720370634,127.14459902859706,2019-07-01,
리얼바디짐 문래점,헬스장,영업중,"서울특별시 영등포구 선유로 49, 3층 (문래동6가, 미주프라자아파트)",영등포구,사립,37.51831724041008,126.8857892384019,2019-07-01,
셀프메이드짐(SELFMADE GYM),헬스장,영업중,"서울특별시 마포구 월드컵로 61, 지하1층 (망원동)",마포구,사립,37.55468362578303,126.90807502539977,2019-09-30,
린 휘트니스,헬스장,영업중,"서울특별시 중랑구 용마산로 426, 광진빌딩 2층 (면목동)",중랑구,사립,37.589420418301586,127.09422879631136,2019-08-29,
효 GYM,헬스장,영업중,"서울특별시 송파구 백제고분로18길 10, 2층 2호 (잠실동)",송파구,사립,37.50432494979353,127.08154841478529,2019-09-25,
헬스보이짐 학동역점,헬스장,영업중,"서울특별시 강남구 학동로 171, 삼익악기 빌딩 지하1층 (논현동)",강남구,사립,37.514130304570266,127.0262909837738,2019-08-27,
Good Fit,헬스장,영업중,"서울특별시 강북구 도봉로8길 12, 5층 501호 (미아동)",강북구,사립,37.61252407635233,127.02811792682826,2019-09-10,
박PT,헬스장,영업중,"서울특별시 서초구 사임당로17길 123, 맥스빌딩 (서초동)",서초구,사립,37.493662532906995,127.01641547835216,2019-07-29,
(주)에이블짐 불광지점,헬스장,영업중,"서울특별시 은평구 불광로 60, 불광동라비앙프라자 지층 (불광동)",은평구,사립,37.61237763802415,126.92921880966139,2019-07-23,
바나나휘트니스24,헬스장,영업중,"서울특별시 용산구 독서당로 67, 서울빌딩 4층 402호 (한남동)",용산구,사립,37.53383205476562,127.00523944811205,2019-07-23,
한상현GYM,헬스장,영업중,"서울특별시 종로구 사직로8길 20, B1층 109호 (내수동, 경희궁 파크팰리스)",종로구,사립,37.574180503001706,126.96767204529351,2019-07-16,
트윈짐,헬스장,영업중,"서울특별시 송파구 마천로 79, 장한빌딩 4층 (오금동)",송파구,사립,37.50752215071367,127.12631859673414,2019-09-02,
쇠마을휘트니스,헬스장,영업중,"서울특별시 마포구 양화로 56, 동양한강트레벨 지하1층 B101,102,102-1,103,103-1,104호 (서교동)",마포구,사립,37.549547824786664,126.91192171153085,2019-09-06,
로얄짐 2호점,헬스장,영업중,"서울특별시 마포구 독막로 42, 지하1층 (합정동)",마포구,사립,37.54782647890074,126.91490468644012,2019-09-18,
수호 바디짐,헬스장,영업중,"서울특별시 노원구 동일로243길 29, 상가동 2층 (상계동)",노원구,사립,37.67842801213186,127.05049149541576,2019-07-03,
피트니스 베네핏,헬스장,영업중,"서울특별시 강북구 덕릉로 82, 4층 (수유동, 제네스타워)",강북구,사립,37.63440364404273,127.01995993209404,2019-07-15,
짐티피 연대이대 3호점,헬스장,영업중,"서울특별시 서대문구 명물길 74, 에스프리 지하1층,1층,2층 (창천동)",서대문구,사립,37.558824868492806,126.93737954322607,2019-08-08,
HATTE PT STUDIO,헬스장,영업중,"서울특별시 동대문구 회기로 148-5, 지하1층 (회기동)",동대문구,사립,37.59114432703208,127.04989208174393,2019-08-12,
머슬팜짐,헬스장,영업중,"서울특별시 영등포구 선유로9나길 22, 전일빌딩 (문래동5가)",영등포구,사립,37.51575028510864,126.88300277854623,2016-05-18,
온리엘 PT 스튜디오,헬스장,영업중,"서울특별시 중랑구 망우로 353, C동 209호, 210호 (상봉동, 상봉 프레미어스 엠코)",중랑구,사립,37.598101159418746,127.08762368002775,2019-07-27,
올데이핏(Allday Fit),헬스장,영업중,"서울특별시 서초구 반포대로30길 81, 웅진타워 (서초동)",서초구,사립,37.49288336971422,127.00998145540964,2019-09-11,
허니짐,헬스장,영업중,"서울특별시 양천구 목동중앙로 97, 청우빌딩 2층 201호 (목동)",양천구,사립,37.53783186897903,126.86965836645159,2019-07-25,
스포벡휘트니스,헬스장,영업중,"서울특별시 용산구 한강대로 296, 참빛빌딩 지하1층 (남영동)",용산구,사립,37.5446963066868,126.96966163407983,2019-09-09,
연희 피티＆필라테스,헬스장,영업중,"서울특별시 서대문구 연희맛로 22, 2층 (연희동, 삼원빌딩)",서대문구,사립,37.56693342009468,126.92728474874959,2019-09-24,
오피티스튜디오,헬스장,영업중,"서울특별시 강남구 삼성로 317, 우석빌딩 지하2층 (대치동)",강남구,사립,37.50020471805335,127.05694237399024,2019-09-24,
라이트짐,헬스장,영업중,"서울특별시 송파구 오금로31길 3, 우성빌딩 지하층 (방이동)",송파구,사립,37.50653299002905,127.11814769817522,2019-07-31,
혁 PT,헬스장,영업중,"서울특별시 동작구 사당로 219, 국민은행남성지점 지하1층 (사당동)",동작구,사립,37.48416674181991,126.9697875737624,2019-08-19,
This is fitness,헬스장,영업중,"서울특별시 강남구 선릉로 822, 유리빌딩 (청담동)",강남구,사립,37.5252696430936,127.03722313805775,2019-09-04,
헬스보이짐,헬스장,영업중,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 (문래동3가)",영등포구,사립,37.514754535663776,126.89605732331346,2019-07-05,
박제성 운동케어 CHI & FIT 퍼스널 트레이닝,헬스장,영업중,"서울특별시 송파구 오금로 483, 거여정형외과 5층 (거여동)",송파구,사립,37.49409300919996,127.13996574643784,2019-07-30,
테라피티,헬스장,영업중,"서울특별시 강남구 선릉로 709, 5층 (논현동)",강남구,사립,37.51821686223896,127.03777858103815,2019-08-09,
안전지대 휘트니스,헬스장,영업중,"서울특별시 강서구 양천로57길 10-10, 탐라영재관 지하1층 (가양동)",강서구,사립,37.562761780202216,126.84986508658108,2019-08-02,
올바로 짐,헬스장,영업중,"서울특별시 송파구 법원로9길 26, 에이치비지니스파크 c동 지하층 112~119호 (문정동)",송파구,사립,inf,inf,2019-08-02,
액트짐 논현점,헬스장,영업중,"서울특별시 강남구 강남대로 520, 영동빌딩 3층 (논현동)",강남구,사립,37.50864271518787,127.02009848426029,2019-08-02,
HY트레이닝,헬스장,영업중,"서울특별시 강서구 강서로 154, 힐탑빌딩 401호 (화곡동)",강서구,사립,37.54071900936727,126.83864014371441,2022-04-07,
테디피트니스 문정점,헬스장,영업중,"서울특별시 송파구 새말로8길 30, 지하1층 (문정동)",송파구,사립,37.48014762946176,127.12376175357602,2022-04-13,
엔짐 영등포점,헬스장,영업중,"서울특별시 영등포구 국회대로56길 46, 지하1층 (영등포동2가, 명화오피스텔)",영등포구,사립,37.52125033684327,126.90829455377863,2022-04-13,
나만의GYM,헬스장,영업중,"서울특별시 서초구 사임당로 31, 궁현빌딩 지층 A호 (서초동)",서초구,사립,37.488257119966875,127.0105951444953,2022-04-11,
마곡PT아카데미,헬스장,영업중,"서울특별시 강서구 마곡서로 133, 704동 201호 (마곡동, 마곡엠밸리7단지)",강서구,사립,37.56538819029105,126.82056751438628,2022-04-12,
헬슐랭 피트니스,헬스장,영업중,"서울특별시 은평구 통일로 835, 우리은행연신내지점 3층 (대조동)",은평구,사립,37.61788099373588,126.91871958813036,2022-04-12,
롱투짐,헬스장,영업중,"서울특별시 중구 퇴계로8길 70, 3층 (회현동1가)",중구,사립,37.55659058744874,126.97740405238277,2022-04-12,
엠스트레이닝 2호점,헬스장,영업중,"서울특별시 구로구 경인로 619-3, 2층 213호 (신도림동, 신도림3차푸르지오아파트)",구로구,사립,37.506843258584375,126.88119671917104,2022-04-15,
멋GYM플러스,헬스장,영업중,"서울특별시 은평구 연서로26길 12, 지하1층 (대조동)",은평구,사립,37.61670880966456,126.91776275725157,2017-10-10,
데일리짐&PT 구파발역,헬스장,영업중,"서울특별시 은평구 진관2로 29-21, 드림스퀘어 지층 (진관동)",은평구,사립,37.635733427778256,126.91646429020784,2014-10-27,
스포짐코리아,헬스장,영업중,"서울특별시 은평구 서오릉로 196, 구산빌딩 (갈현동)",은평구,사립,37.61387129021918,126.90917453371218,2015-10-19,
Red휘트니스,헬스장,영업중,"서울특별시 은평구 서오릉로 210, 2층 (갈현동)",은평구,사립,37.61439832747974,126.90772707970166,2008-04-25,
멀티짐,헬스장,영업중,"서울특별시 은평구 연서로 1, 지층 (역촌동, 리더스파크)",은평구,사립,37.59928890699889,126.91244501341707,2009-02-12,
준석 휘트니스,헬스장,영업중,"서울특별시 은평구 증산로 413, 동현빌딩 3층 (신사동)",은평구,사립,37.59325292580357,126.91091894373251,2010-06-28,
밀론앤스마트짐,헬스장,영업중,"서울특별시 은평구 통일로 1050, 4층 (진관동)",은평구,사립,37.63748268435117,126.91513305264745,2016-12-02,
랜드짐,헬스장,영업중,"서울특별시 은평구 통일로 780 (불광동, 미성아파트)",은평구,사립,37.614928974972685,126.92541945724135,2012-12-04,
발리휘트니스,헬스장,영업중,"서울특별시 은평구 서오릉로 110, 삼두빌딩 3층 (대조동)",은평구,사립,37.609813814185905,126.91724003546956,2013-02-26,
멀티짐 2.0,헬스장,영업중,"서울특별시 은평구 응암로21가길 20, 상가동 2층 (응암동, 마이유아파트)",은평구,사립,37.59522195879848,126.91496772744487,2013-03-11,
